,id,text,create_at,geo,retweet_count,like_count,hashtags,username,following,followers,user_total_tweets,user_likes_count
2955,1589731220170342400,"Perfect timing to coincide with #cop27 deliberations. Join @justin_win as he unpacks his winning submission with Songo Didiza and Dr Roelof van Huysteen as panellists and Marlene Ogawa facilitator.
#climatechange  @rhodes_trust @UniofOxford @UCTpostgrads
https://t.co/JIa88DWyqF https://t.co/qZv0UGW86r",2022-11-07 21:27:13+00:00,,3,0,['cop27'],Thgriffiths,388,71,448,355
2956,1589731179200401409,"#ClimateChange is about consumption of the very richest 💸 people in our global society.

50% of global emissions are emitted by just 10% of the population.

90% of global emissions by 50% of the population.

#COP27 needs to recognise climate justice &amp; the rich💰must change NOW https://t.co/DgkZH3jf8j",2022-11-07 21:27:03+00:00,,1635,0,['ClimateChange'],MissAnnThrope37,207,12,15,167
2957,1589731169553510400,"The emperor penguin 🐧 has been declared a threatened species by the U.S. government 🇺🇸. The effects of #ClimateChange on the penguin’s natural sea ice habitat are causing colonies to experience breeding failures.

More from @nbcnews: https://t.co/iyIN5JRNBo",2022-11-07 21:27:01+00:00,"Hauptgebäude Block 2
Büro 146",17,0,['ClimateChange'],franoukwel,1582,273,13079,46665
2958,1589731155179622400,"Shahbaz Sharif representing Pakistan at the United Nations

#PM #PMLN #climatechange #climatecrisis #climatejustice #UN #UNClimateChange #PTI #Imran https://t.co/7CJ7pbuitc",2022-11-07 21:26:57+00:00,,0,0,"['PM', 'PMLN', 'climatechange', 'climatecrisis', 'climatejustice', 'UN', 'UNClimateChange', 'PTI', 'Imran']",safderali110,20,0,60,16
2959,1589731109142953984,"#HIRINGNOW!

APRI is searching for a #projectcoordinator: https://t.co/pP9M4xHd9I and a #projectintern: https://t.co/P5UzwFkceZ to support and contribute to its #work under the #ClimateChange Program.
Use the links to see #job details and how to #apply. https://t.co/8RYaHxniDT",2022-11-07 21:26:46+00:00,"Kano, Nigeria",9,0,"['HIRINGNOW', 'projectcoordinator', 'projectintern']",pharouknucleus,2124,1825,26316,34983
2960,1589731088175243265,"“We must acknowledge a harsh truth, there is no adapting to a growing number of catastrophes causing enormous suffering around the world. The deadly impacts of #ClimateChange are here and now. #LossAndDamage can no longer be swept under the rug.”@antonioguterres @UN SG at #COP27. https://t.co/J8XmKhp6q5",2022-11-07 21:26:41+00:00,"Hauptgebäude Block 2
Büro 146",171,0,[],franoukwel,1582,273,13079,46665
2961,1589731077064908800,"Perfect timing to coincide with #cop27 deliberations. Join @justin_win as he unpacks his winning submission with Songo Didiza and Dr Roelof van Huysteen as panellists and Marlene Ogawa facilitator.
#climatechange  @rhodes_trust @UniofOxford @UCTpostgrads
https://t.co/JIa88DWyqF https://t.co/qZv0UGW86r",2022-11-07 21:26:39+00:00,"Johannesburg, South Africa",3,0,['cop27'],KTH_SA,903,1114,2103,167
2962,1589731072002387968,"This is devastating...women’s representation at #COP27 is practically nonexistent.

Women bear the brunt of #ClimateChange disasters. It is hugely irresponsible to convene talks without more of us present.

#BalanceOfPower https://t.co/SC0P7wq5UT",2022-11-07 21:26:37+00:00,Here,10,0,['COP27'],anthea_jh,255,178,68505,89884
2963,1589731060916531201,"""Humanity has a choice: cooperate or perish.“

Speaking at the World Leaders Summit at #COP27, UN Secretary-General @antonioguterres called for a historic pact between developed and emerging economies"" to avoid runaway #ClimateChange. https://t.co/2T1DTx8vOO",2022-11-07 21:26:35+00:00,"Washington, DC area",814,0,['COP27'],drfrances,14397,13626,127647,217264
2964,1589731047268573184,"As we start UN climate talks, we want to highlight @IPCC_CH @ICOMOS &amp; @UNESCO's new report, which for the 1st time in the history of the panel, underlines the importance of protecting cultural heritage in addressing #ClimateChange. 
➡️@AdamCMarkham's blog: https://t.co/FlB9UcstYQ https://t.co/hCtMzNwLYr",2022-11-07 21:26:32+00:00,"Sydney, New South Wales",8,0,[],Icomos_GA2023,326,373,327,978
2965,1589731009536307201,"#ClimateChange is about consumption of the very richest 💸 people in our global society.

50% of global emissions are emitted by just 10% of the population.

90% of global emissions by 50% of the population.

#COP27 needs to recognise climate justice &amp; the rich💰must change NOW https://t.co/DgkZH3jf8j",2022-11-07 21:26:23+00:00,"Strathcarron, Scotland",1635,0,['ClimateChange'],r_t_rogers,386,64,95,463
2966,1589731001437425665,"@DiEM_25 The solution to the epicenter of the Corona war and the climate .. 
2021_08_03
https://t.co/6phSIDVhgy
#ClimateChange #ClimateCrisis
#climate
#ClimateAndCoronaWarWayOut https://t.co/McIbc0dczL",2022-11-07 21:26:21+00:00,,0,2,"['ClimateChange', 'ClimateCrisis', 'climate', 'ClimateAndCoronaWarWayOut']",n67650,47,2,941,13
2967,1589730964816945152,"This is devastating...women’s representation at #COP27 is practically nonexistent.

Women bear the brunt of #ClimateChange disasters. It is hugely irresponsible to convene talks without more of us present.

#BalanceOfPower https://t.co/SC0P7wq5UT",2022-11-07 21:26:12+00:00,"Vancouver, British Columbia",10,0,['COP27'],PenelopeHutchis,275,66,1966,6336
2968,1589730952838008833,"#ClimateChange is about consumption of the very richest 💸 people in our global society.

50% of global emissions are emitted by just 10% of the population.

90% of global emissions by 50% of the population.

#COP27 needs to recognise climate justice &amp; the rich💰must change NOW https://t.co/DgkZH3jf8j",2022-11-07 21:26:09+00:00,"Bogotá, D.C., Colombia",1635,0,['ClimateChange'],JUANPSOTO,4194,3378,34294,41018
2969,1589730948027146241,"@RhonddaBryant Remember how Boris Johnson voted on measures to prevent #ClimateChange 

Remember how Lord Heseltine told ITV Johnson ‘waits to see which way the crowd is running then dashes in front’ #COP27 https://t.co/lA4GC51Vbj https://t.co/1ccTd4UCJj",2022-11-07 21:26:08+00:00,,63,0,['ClimateChange'],samcheto,610,34,6579,14989
2970,1589730884919623680,"#ClimateChange is about consumption of the very richest 💸 people in our global society.

50% of global emissions are emitted by just 10% of the population.

90% of global emissions by 50% of the population.

#COP27 needs to recognise climate justice &amp; the rich💰must change NOW https://t.co/DgkZH3jf8j",2022-11-07 21:25:53+00:00,Land of no hope or glory,1635,0,['ClimateChange'],jr0cket,3659,3727,40421,52275
2971,1589730871082635265,"#HappeningNow during the Side Event ""#wetlands as #NatureBasedSolutions for #SustainableDevelopment and #ClimateChange mitigation"", @VaniaStatzu, from @medsea_f, presenting the #Maristanis project for the integrated management of Sardinian #wetlands.
#RamsarCOP14 #ActForWetlands https://t.co/9tRCmLGn0N",2022-11-07 21:25:50+00:00,Cascadia,2,0,"['HappeningNow', 'wetlands', 'NatureBasedSolutions', 'SustainableDevelopment', 'ClimateChange']",kaskadia,8532,10114,135381,1594
2972,1589730862622420994,"After Rwanda, @frankiethedino, @UNDP's #ClimateAction champion is at #COP27 in #Egypt with a clear message for humans: #DontChooseExtinction.

As #Frankie 🦖 says, it's tough to be extinct &amp; we all have a role to play. How are you contributing to the fight againt #climatechange? https://t.co/ZRoMPyxrXt",2022-11-07 21:25:48+00:00,"Turkey, Syria, Europe",16,0,"['ClimateAction', 'COP27', 'Egypt']",nuriozbagdatli,956,510,11801,5913
2973,1589730857421398016,"Perfect timing to coincide with #cop27 deliberations. Join @justin_win as he unpacks his winning submission with Songo Didiza and Dr Roelof van Huysteen as panellists and Marlene Ogawa facilitator.
#climatechange  @rhodes_trust @UniofOxford @UCTpostgrads
https://t.co/JIa88DWyqF https://t.co/qZv0UGW86r",2022-11-07 21:25:46+00:00,South Africa,3,0,['cop27'],Kagiso_Media,127,224,235,127
2974,1589730841407946753,"""Humanity has a choice: cooperate or perish.“

Speaking at the World Leaders Summit at #COP27, UN Secretary-General @antonioguterres called for a historic pact between developed and emerging economies"" to avoid runaway #ClimateChange. https://t.co/2T1DTx8vOO",2022-11-07 21:25:43+00:00,UK,814,0,['COP27'],JonesDavidN,349,2971,119379,23126
2975,1589730824379052033,"Here's the #COP27  menu...ignoring the fact that #animalagriculture goes hand in hand with mass #deforestation, #ClimateChange, trillions of gallons of water usage.
Could always opt for the Sea Bass and help contribute towards Ocean dead zones. 🤡🤡🤡 https://t.co/qDuapZ4l08",2022-11-07 21:25:38+00:00,,274,0,"['COP27', 'animalagriculture', 'deforestation']",Maite_Bachata,482,156,6237,5104
2976,1589730803332046848,"Yesterday, we launched the Pocket Project @UN #COP27 Framework event together. Thank you all for joining us - and if you haven't, you can sign up for the 2 weeks event here: https://t.co/TbenNeMfpp

6. - 18. Nov. 2022
#climatechange #collectivetrauma #pocketproject https://t.co/mvctfADaq1",2022-11-07 21:25:33+00:00,Pier 70. Seattle.,1,0,['COP27'],rotationoflife,1252,280,6586,10491
2977,1589730794729517057,"With war in #Ukraine, #COVID19 and #ClimateChange threatening stability/credibility of whole UN #HumanRights system, the President of the @UN_HRC @FVillegasARG tells us the 'glass is half full' after a tumultuous year so far

https://t.co/9p6tON9M1O",2022-11-07 21:25:31+00:00,"Geneva, Switzerland",16,0,"['Ukraine', 'COVID19', 'ClimateChange', 'HumanRights']",UN_HRC,1570,666531,20539,1532
2978,1589730762601164801,"Why are we attending #COP27

🤒Because #ClimateChange has serious health consequences for the most vulnerable people​

📢Because the people we serve are the most affected​

👉Because fighting climate change is saving lives",2022-11-07 21:25:24+00:00,,28,0,"['COP27', 'ClimateChange']",fulelo,8199,10159,147454,37313
2979,1589730759392514048,"#COP27 officially began yesterday in Sharm el-Sheikh, Egypt.

We will share updates along with @HEISoGA throughout the conference on how #AirPollution and #ClimateChange are intertwined issues.

Stay tuned for more!
#AirQuality #CleanAirForAll https://t.co/hogOcOcMzq",2022-11-07 21:25:23+00:00,London,5,0,['COP27'],CleanAirLondon,37801,42442,122332,101247
2980,1589730745647439873,"Can Republicans and Democrats come together on #ClimateChange solutions? Hear what former GOP Congressman @carloslcurbelo has to say about that at our online — and free! — conference. He co-led the bipartisan House Climate Solutions Caucus. 

https://t.co/PDF4p5FKZw https://t.co/KQRHHLz6tg",2022-11-07 21:25:20+00:00,"Washington, DC area",23,0,['ClimateChange'],drfrances,14397,13626,127647,217264
2981,1589730662025666560,"Why are we attending #COP27

🤒Because #ClimateChange has serious health consequences for the most vulnerable people​

📢Because the people we serve are the most affected​

👉Because fighting climate change is saving lives",2022-11-07 21:25:00+00:00,(Doctors Without Borders),28,32,"['COP27', 'ClimateChange']",MSF,1237,174819,30682,11651
2982,1589730656250363904,"#Climatechange is the greatest challenge of our time: let's not lose sight of the 1.5°C goal! At the #COP27 leaders' summit, @ignaziocassis reaffirmed 🇨🇭's commitment:
👉 halving emissions by 2030.
👉 climate neutrality by 2050
Learn about 🇨🇭's attendance: https://t.co/3uNQrFxeot https://t.co/xz9K5lIxeH",2022-11-07 21:24:58+00:00,"Berne, Suisse",6,0,"['Climatechange', 'COP27']",patricia_bolle,650,2377,313710,467264
2983,1589730649971515392,"Hello from #COP27 in Sharm el Sheikh!

We're excited to give you an inside look at how the U.S &amp; our partners are collaborating to combat #ClimateChange. From adaptation &amp; implementation to empowering youth &amp; civil society, join us as we bring you coverage from this global event! https://t.co/qi1uNiEeXJ",2022-11-07 21:24:57+00:00,"Logan City, Qld, Australia",22,0,['COP27'],NaskingKing,1485,172,2084,3018
2984,1589730623526432769,"Update from Batshit Bonkers Britain. 

#climatechange #cop27 #strictly #ukraine https://t.co/5L2sIUS4M9",2022-11-07 21:24:51+00:00,"South West, England",103,0,"['climatechange', 'cop27', 'strictly', 'ukraine']",suesteeps,166,40,4649,7454
2985,1589730620007411712,"#ClimateChange is about consumption of the very richest 💸 people in our global society.

50% of global emissions are emitted by just 10% of the population.

90% of global emissions by 50% of the population.

#COP27 needs to recognise climate justice &amp; the rich💰must change NOW https://t.co/DgkZH3jf8j",2022-11-07 21:24:50+00:00,Zurich/Vienna/Mendrisio,1635,0,['ClimateChange'],subtropicvienna,881,195,3288,32712
2986,1589730600453570561,"⚠️ #climatechange demands URGENT action from everyone. ⚠️
Renewables are the solution to the climate and energy crises. ♻️ 
Let's accelerate the energy transition NOW. #COP27 https://t.co/uDs18juu9k",2022-11-07 21:24:45+00:00,,341,0,['climatechange'],sahadatshihab3,214,9,754,702
2987,1589730592517947392,"This is devastating...women’s representation at #COP27 is practically nonexistent.

Women bear the brunt of #ClimateChange disasters. It is hugely irresponsible to convene talks without more of us present.

#BalanceOfPower https://t.co/SC0P7wq5UT",2022-11-07 21:24:43+00:00,Canada,10,0,['COP27'],InformedOps,7982,7784,15635,2433
2988,1589730583110123520,"⚠️ #climatechange demands URGENT action from everyone. ⚠️
Renewables are the solution to the climate and energy crises. ♻️ 
Let's accelerate the energy transition NOW. #COP27 https://t.co/uDs18juu9k",2022-11-07 21:24:41+00:00,"Lagos, Nigeria",341,0,['climatechange'],kadiatv,3410,1074,18126,0
2989,1589730507595841536,"This is devastating...women’s representation at #COP27 is practically nonexistent.

Women bear the brunt of #ClimateChange disasters. It is hugely irresponsible to convene talks without more of us present.

#BalanceOfPower https://t.co/SC0P7wq5UT",2022-11-07 21:24:23+00:00,"Ottawa, Ontario, Canada",10,20,"['COP27', 'ClimateChange', 'BalanceOfPower']",BalancePowerCA,697,239,208,133
2990,1589730470396571648,"Can Republicans and Democrats come together on #ClimateChange solutions? Hear what former GOP Congressman @carloslcurbelo has to say about that at our online — and free! — conference. He co-led the bipartisan House Climate Solutions Caucus. 

https://t.co/PDF4p5FKZw https://t.co/KQRHHLz6tg",2022-11-07 21:24:14+00:00,"Idaho, USA",23,0,['ClimateChange'],bjudy90,222,379,55729,20018
2991,1589730458988072960,"“We must acknowledge a harsh truth, there is no adapting to a growing number of catastrophes causing enormous suffering around the world. The deadly impacts of #ClimateChange are here and now. #LossAndDamage can no longer be swept under the rug.”@antonioguterres @UN SG at #COP27. https://t.co/J8XmKhp6q5",2022-11-07 21:24:11+00:00,,171,0,[],hjeichler,13,7,1144,1105
2992,1589730442919350272,"We need strong international partnerships &amp; support, in order to maximize our contribution to addressing 
 #ClimateChange while, at the same time, safeguarding our people’s lives and livelihoods. #COP27 https://t.co/uO1khtuyiR",2022-11-07 21:24:08+00:00,,56,0,['ClimateChange'],RashidNgereza,83,149,5398,6161
2993,1589730441632059392,"When CHI published its report in 2017 on the health impacts of climate change, we were among the first to provide that data. As those impacts become more extreme and visible, CHI is helping communities adapt. https://t.co/q5XlAONB8N #COHealth #ClimateChange #Adaptation https://t.co/pH8QxEoEzA",2022-11-07 21:24:07+00:00,"Denver, CO",2,0,[],CHI_Karam,730,325,1244,4149
2994,1589730410493538306,"@nickyc_123 @Livsvilja_AB @business #Tesla #ClimateChange #ElectricVehicles 

In regards to electric vehicles:

""Democrats are twice as likely to say they plan to purchase one as Republicans, 37% to 16%, respectively.""

https://t.co/74BvJY6gNC",2022-11-07 21:24:00+00:00,Florida,0,0,"['Tesla', 'ClimateChange', 'ElectricVehicles']",JustTheFacts0,1639,68,604,1385
2995,1589730391946309632,"The emperor penguin 🐧 has been declared a threatened species by the U.S. government 🇺🇸. The effects of #ClimateChange on the penguin’s natural sea ice habitat are causing colonies to experience breeding failures.

More from @nbcnews: https://t.co/iyIN5JRNBo",2022-11-07 21:23:55+00:00,Chile Santiago Las Condes,17,0,['ClimateChange'],CHECOMANDAN,3265,1038,54716,25935
2996,1589730378402914304,New Jersey is the first state in the country to implement #climatechange education standards across grade levels and subjects to prepare students for a world and career increasingly reshaped by climate pollution. https://t.co/WsjN0Pvz70 @cleantechnica,2022-11-07 21:23:52+00:00,South Jersey,1,0,['climatechange'],its_yool,693,1072,10520,41728
2997,1589730356198264832,Our first session on the 10th of November will discuss the Climate Change &amp; Human Mobility Nexus addressing the protection risks in the context of climate change. Join us at the UN Pavilion at 11 am! #COP27 #ClimateChange https://t.co/9CX77x4uMy,2022-11-07 21:23:47+00:00,Geneva,3,0,[],IOM_MECC,1436,9239,10909,8000
2998,1589730295317921794,"Here's a #painting from my previous series called ""Into The Woods"" 🍂 Qautamaat (Every Day), 2021. Acrylic on canvas, 30x30in. Available online at https://t.co/Wz5RZZsRAc. #actnow #climatechange #environnement https://t.co/KMY4vNdVc5",2022-11-07 21:23:32+00:00,"Dartmouth, Nova Scotia",0,1,"['painting', 'actnow', 'climatechange', 'environnement']",prrltartiste,53,11,95,104
2999,1589730256164126720,"⚠️ #climatechange demands URGENT action from everyone. ⚠️
Renewables are the solution to the climate and energy crises. ♻️ 
Let's accelerate the energy transition NOW. #COP27 https://t.co/uDs18juu9k",2022-11-07 21:23:23+00:00,,341,0,['climatechange'],rahulchaluvadhi,1161,153,4146,28250
3000,1589769625767649282,"From the Archives:  LEGO Harry Potter #Advent #Calendar Day 23 – 75946 Welcome, it is Day 23 of our #LEGO City Advent Calendar, let’s see what we find today.

Join https://t.co/vkgV0ccDQ0 #adventcalendar #christmas #harrypotter https://t.co/IlJSb5DtyC",2022-11-07 23:59:49+00:00,Jupiter Station 🔭,1,0,"['Advent', 'Calendar', 'LEGO', 'adventcalendar', 'christmas', 'harrypotter']",DRYuillKirkwood,889,256,79455,13213
3001,1589769621640740864,"Accidentally made a Christmas card that looks like what would happen if squirrels took over Toby Carvery 😂
@tobycarvery 
#Christmas #ChristmasCrafts #christmascards #HomeMadeChristmasCards #crafting https://t.co/RZ4NpGeZfj",2022-11-07 23:59:48+00:00,"West Yorkshire, England",0,0,"['Christmas', 'ChristmasCrafts', 'christmascards', 'HomeMadeChristmasCards', 'crafting']",SardaranCarol,3055,525,10041,12835
3002,1589769577919307776,"Starting to look like my plan for using my #SafeMoonCard to buy #Christmas presents this year isn’t going to happen… 😕

#StillBelieve but #PatienceIsHard

#SafeMoon #SafeMoonOrbitalShield  #SafeMoonExchange #SafeMoonBlockchain #SafeMoonEcosystem #SafeMoonForLife",2022-11-07 23:59:38+00:00,"Illinois, USA",14,0,"['SafeMoonCard', 'Christmas']",safegatej,1246,1063,18434,24207
3003,1589769551671332866,"""What is  a book, if it does not stir the emotions, whisper its magic to the heart."" - Suzy Davies 

Say it with a #childrensbook this #Christmas 

#TheFlamingosWhoPaintedTheSky #joy #celebration https://t.co/zbQtFxPHf8",2022-11-07 23:59:32+00:00,"Navi Mumbai, India",29,0,[],moolanghat,2186,1438,91896,69010
3004,1589769509401137152,#xmas  #christmas  #holidays  #sales  #chrismassale checkout my store https://t.co/lqfZZppykc https://t.co/g34ngoZivt,2022-11-07 23:59:22+00:00,"Washington, DC",1,2,"['xmas', 'christmas', 'holidays', 'sales', 'chrismassale']",goes_larry,4489,475,3959,2027
3005,1589769389007859713,"Books are always a great gift 📚 
These classic reads are available on @Etsy @beezyandco - link in bio #etsy #EtsySeller #vintage #books #book #booklovers #beatrixpotter #peterrabbit #popup #Christmas #christmasgiftsideas #gift #giftideas #tuesdayvibe #Reading #Readers #kidsbooks https://t.co/9Mc4HjHlPF",2022-11-07 23:58:53+00:00,,33,0,"['etsy', 'EtsySeller']",IngridLindberg3,1008,1951,17946,15708
3006,1589769383785775105,Sesame Place San Diego to Debut A Very Furry Christmas! More details at https://t.co/aN3IMoAou5 #christmas #sesameplace #holidays https://t.co/o0tNpB41Jk,2022-11-07 23:58:52+00:00,SoCal,0,0,"['christmas', 'sesameplace', 'holidays']",knotts_network,249,936,11163,1327
3007,1589769218857525249,"thank you so much @/lilac__x3 for supporting me ❤
#christmas #twitchemote #emotes https://t.co/Xi7L2cr7VB",2022-11-07 23:58:12+00:00,eng/idn,1,0,"['christmas', 'twitchemote', 'emotes']",GorengAiam,426,16,5873,18851
3008,1589769124619595776,"#artistsontwitter is trending so, I thought I would do some promoting.

Get them HERE &gt;&gt;&gt; https://t.co/4kUyzagaL4

#BuyIntoArt #FallForArt #shopping #ShopEarly #Gift #GiftThemArt #photo #photography #ArtistOnTwitter #nature #christimas2022 #Christmas #artforsale #abstract #art https://t.co/6sRnkL6KFf",2022-11-07 23:57:50+00:00,,28,0,"['artistsontwitter', 'BuyIntoArt']",IngridLindberg3,1008,1951,17946,15708
3009,1589769118752071681,"It's #November, which can only mean one thing... #Christmas is coming😍

To get you into the November spirit, we're giving you the chance to WIN a £50 H&amp;B voucher!

To Enter:
💚Follow @holland_barrett 
💚Like our last 3 tweets
💚RT this tweet!

Comp Ends 8.11.22. T&amp;Cs Apply ✨",2022-11-07 23:57:49+00:00,"Wrexham, Wales",1162,0,"['November', 'Christmas']",Tracezeus,4998,996,74622,28237
3010,1589768876983603200,Great #Gift for your Friend’s #Birthday 🎂#Christmas 🎄or any Special Occasion #ad https://t.co/Lch11F4Rpt #ebay #GiftIdea #christmaspresent #truefriend #buyitnow #onlineshopping,2022-11-07 23:56:51+00:00,"London, England",27,0,"['Gift', 'Birthday', 'Christmas', 'ad', 'ebay']",NBAMblog,947,1643,7479,7523
3011,1589768755105902592,Beautiful #vintage #jewelry on Sale @JennKoDesign https://t.co/KaCZoW8bIO #fashion #vintagejewelry #style #beauty #gift #women #Christmas #diamondjewellery #weddingday #mondaythoughts https://t.co/CNDhZ7UzSY,2022-11-07 23:56:22+00:00,Vancouver,2,0,"['vintage', 'jewelry', 'fashion', 'vintagejewelry', 'style', 'beauty', 'gift']",JennKoDesign,656,1147,93022,7741
3012,1589768748940103683,Check out More Sizes Available - https://t.co/0AKhW9eu1d #christmas #gifting,2022-11-07 23:56:20+00:00,,0,0,"['christmas', 'gifting']",holmesruth12,2,3,1509,39
3013,1589768725473157120,Gorgeous Australian opal #jewelry @JennKoDesign https://t.co/mOJFkt3SN5 #fashion #style #beauty #gift #women #Christmas #mondaythoughts https://t.co/ouVJvLotoq,2022-11-07 23:56:15+00:00,Vancouver,2,0,"['jewelry', 'fashion', 'style', 'beauty', 'gift', 'women', 'Christmas']",JennKoDesign,656,1147,93022,7741
3014,1589768710587547648,"It's #November, which can only mean one thing... #Christmas is coming😍

To get you into the November spirit, we're giving you the chance to WIN a £50 H&amp;B voucher!

To Enter:
💚Follow @holland_barrett 
💚Like our last 3 tweets
💚RT this tweet!

Comp Ends 8.11.22. T&amp;Cs Apply ✨",2022-11-07 23:56:11+00:00,,1162,0,"['November', 'Christmas']",TheHappyDan,4918,301,11735,4332
3015,1589768628982861827,"When your #DinoUnicorn needs a jump from the bananas to the kitchen utensils. Just a light laugh before the election
#Vote #VoteBlueTomorrow #Christmas? https://t.co/qCmQPFPulH",2022-11-07 23:55:52+00:00,United States,0,0,"['DinoUnicorn', 'Vote', 'VoteBlueTomorrow', 'Christmas']",corkedvirginia,4887,4254,11099,64346
3016,1589768593104809984,"Excited to share the latest addition to my #etsy shop: Vintage Red Green Tablecloth, 65 Inch ROUND Cloth, Red Green Gold Glittery Stripe Border, Red Center Cotton, https://t.co/faYb9WC3nj #red #christmas #circle #cotton #organiccotton #green #vintagelinens #vintagobses https://t.co/Lx9JKtUZz4",2022-11-07 23:55:43+00:00,Southern California,1,1,"['etsy', 'red', 'christmas', 'circle', 'cotton', 'organiccotton', 'green', 'vintagelinens', 'vintagobses']",vintagobsession,7263,12153,319849,14167
3017,1589768552546201600,"Vintage Tanjay Embroidered Cardinal Bird Cardigan Sweater Size L, Beige, Red &amp; Black Christmas Sweater https://t.co/ZattbfV9Pq via @Etsy #etsy #CardinalBird #VintageTanjay #Christmas #Xmas #pegsvintage #giftidea #shoppingonline",2022-11-07 23:55:34+00:00,Etsy Shop Winnipeg MB ,0,0,"['etsy', 'CardinalBird', 'VintageTanjay', 'Christmas', 'Xmas', 'pegsvintage', 'giftidea', 'shoppingonline']",trustpeg,84,1349,126019,596
3018,1589768537207279618,Cotton A line Pocket Dress Pocket Dress Petite to Plus Size Dr by PetrinaBlakely https://t.co/idYP0Azp02 via @Etsy S-3X #fashionblogger #womensfashion #MondayMotivation #handpainted #Christmas #etsystore @EtsyRT @HyperRTs @SympathyRTs,2022-11-07 23:55:30+00:00,"Georgia, USA",11,0,[],DsignsbyCristal,1403,3486,117137,38309
3019,1589768494765453315,Handmade crochet puffin ready for the Christmas @tuam_craft_fair on November 26th! 🎄♥️ #mhhsbd #EarlyBiz  #handmadegift #christmas #puffin #handmade #winter #winterdecor #shoplocal #madeingalway #irishcrafter #irishcraft #crochet #handmadeinireland https://t.co/z3CANOS1YS,2022-11-07 23:55:20+00:00,NY Queens,73,0,[],tatyanab66,3478,1600,3509,10759
3020,1589768494102761472,"Item Link: https://t.co/tGLt4URYqp
Shop Link: https://t.co/d9hjuUPSMw
#Mosaic #IceSkate #Ornament, #Christmas #TreeOrnament, #SnowFlake, Multi Colored #StainedGlass, #WinterDecor, #SecretSanta #Gift, Holiday Tag https://t.co/HxqeDe23SI",2022-11-07 23:55:20+00:00,"Georgia, USA",17,0,"['Mosaic', 'IceSkate', 'Ornament', 'Christmas']",DsignsbyCristal,1403,3486,117137,38309
3021,1589768408471457792,"It's #November, which can only mean one thing... #Christmas is coming😍

To get you into the November spirit, we're giving you the chance to WIN a £50 H&amp;B voucher!

To Enter:
💚Follow @holland_barrett 
💚Like our last 3 tweets
💚RT this tweet!

Comp Ends 8.11.22. T&amp;Cs Apply ✨",2022-11-07 23:54:59+00:00,,1162,0,"['November', 'Christmas']",Geyser_Funny,2777,436,18268,14358
3022,1589768341643984899,"Franklin Central Bands Holiday Craft Fair ~&gt; November 19th @FCBandBooster @FTCSC @FCHSPrincipal @FTCSCFCHS #Indy #Christmas

https://t.co/Q6htz8fOI2",2022-11-07 23:54:43+00:00,"Indianapolis, IN",4,0,['Indy'],FCHSPrincipal,376,888,2455,6470
3023,1589768322832543744,"#New | #Giveaway 😍Ends 11/30/2022 
Enter For Your Chance To Win 🥳https://t.co/Puu9TG3oof
#NightmareBeforeChristmas #Christmas #Free https://t.co/QLa1SxY4iO",2022-11-07 23:54:39+00:00,Tacoma/SoCal,1,0,"['New', 'Giveaway', 'NightmareBeforeChristmas', 'Christmas', 'Free']",littleblogofjoy,1682,374,12614,824
3024,1589768189130723329,Merry Stockings has a large selection of Made in USA Christmas stockings. This one is perfect for the dog lovers. https://t.co/1I1BDHrsXq #madeinUSA #MadeinAmerica #BuyAmerican #Christmas #shopping #USA #Shop #dogs #love Tell them BuyDirectUSA sent you. https://t.co/pIUbohwrJl,2022-11-07 23:54:07+00:00,Missouri USA,4,0,[],BuyDirectUSA,39186,51970,412717,54571
3025,1589768149532299264,"#Walmart | #Microsoft #XboxSeriesS – #Fortnite &amp; #RocketLeague Bundle (ad) &gt; https://t.co/WFICgE9JHC
#Christmas https://t.co/Yq9MGV9XFb",2022-11-07 23:53:57+00:00,Tacoma/SoCal,1,0,"['Walmart', 'Microsoft', 'XboxSeriesS', 'Fortnite', 'RocketLeague', 'Christmas']",littleblogofjoy,1682,374,12614,824
3026,1589768138526425089,"#Kohls | #BlackFriday Early Access Deals (ad) &gt; 
https://t.co/V379XBcTvN
#KohlsCash #Christmas https://t.co/CmkYcSa9Mi",2022-11-07 23:53:55+00:00,Tacoma/SoCal,1,0,"['Kohls', 'BlackFriday', 'KohlsCash', 'Christmas']",littleblogofjoy,1682,374,12614,824
3027,1589768083690115074,"December 1st Alexandria invites you #readingcommunity to join her at Palace Blood Goddess as she prepares to take her place as the first ever Vampire Princess. Be a part of the #Christmas celebration and learn what makes her different from others.
#Vampire #LGBTQIA https://t.co/RxtNhOxAc3",2022-11-07 23:53:42+00:00,Sunny Florida,94,0,['readingcommunity'],VashtiQV,13648,19491,309985,241843
3028,1589767907361361921,"Our collectible plush stockings are here for the holidays and are stuffed with Maneki Neko, 3D Soft Jellies, Cookies, and our Hawaii felt envelope. Supplies are limited and available through Dec. 6 only. #hawaii #christmas #gifts #stockings https://t.co/nV3zbd0TqG",2022-11-07 23:53:00+00:00,"Honolulu, Hawaii",1,2,"['hawaii', 'christmas', 'gifts', 'stockings']",enjoysnacks808,14,19,152,26
